species,run,n_nodes,n_edges,is_binary,mc_bio,lorenz_bio,narma10_bio,mackey_glass_bio,mc_random,lorenz_random,narma10_random,mackey_glass_random,mc_pso_b,mc_pso_a,lorenz_pso_a,narma10_pso_a,mackey_glass_pso_a,mc_de_a,lorenz_de_a,narma10_de_a,mackey_glass_de_a,mc_gwo_a,lorenz_gwo_a,narma10_gwo_a,mackey_glass_gwo_a,mc_woa_a,lorenz_woa_a,narma10_woa_a,mackey_glass_woa_a
rat,1,73,1923,False,2.0012300788685193,0.40209882972005606,0.6984806056561145,0.1755482682749101,1.7669189290929685,0.4992940589331028,0.7122841499947531,0.23494487338744546,1.825169571227666,2.02598793025517,0.3605562676989248,0.6988499261618005,0.17725307192624612,2.931271853190802,0.2590636147516771,0.6773331832795544,0.10118692696750517,4.254044485592362,0.18458724586262218,0.6662660542284473,0.04765766176198092,8.393423349580823,0.10327528134716771,0.43109628966347385,0.030476706373304394
rat,2,73,1923,False,2.299707556503884,0.38241835764577664,0.6687547985336422,0.19880130972319987,2.078761068284111,0.48942220578747964,0.6880552786435455,0.2620200854076613,2.13523902194045,2.326565888414242,0.3747770686086988,0.6715163133866526,0.19498059389135122,3.6568400888275256,0.2154191487560709,0.6534657743684623,0.12542197908700448,4.654593644064873,0.16446734461635934,0.6380047840843435,0.054404619684419314,10.284208258298067,0.08876035397010927,0.43727929049855085,0.03625158859876585
rat,3,73,1923,False,2.503286031077657,0.37258805798760386,0.6345333311443954,0.20548507643800143,2.2026673338487335,0.521543559776783,0.6594438746491766,0.2929568238351804,2.3375047625266467,2.522971089874494,0.3730935253160895,0.6350500010110971,0.20493721313860142,3.457367603513453,0.22133866784360492,0.613352677462364,0.11261687485179196,4.862277709711841,0.1822410495931736,0.6012616927442115,0.04554659757511481,9.434246393022912,0.08159807684893441,0.5310025284866771,0.029718460426185582
rat,4,73,1923,False,1.9677785835284174,0.3714807683821232,0.6705619812410333,0.19244865919906923,1.6997038284309558,0.5001888931646719,0.6888872386707389,0.25062066351565954,1.8147358311240986,1.990512727159886,0.3707356183062931,0.6701717537275118,0.19069198106845722,3.213238959429087,0.22115441056876955,0.6616692911715605,0.09761115010971266,4.249127435081369,0.17225178690516724,0.6467716070661074,0.053879126966303675,10.38786802537524,0.07664146164589908,0.40614016945386106,0.033388942792370487
rat,5,73,1923,False,1.8949526137977197,0.42761294907458547,0.6812694764067012,0.1881525188869945,1.643794272447939,0.5538108170096634,0.6954025149379673,0.2716584743913829,1.7085995991588407,1.9684980586821172,0.38409194252829437,0.6809818401245031,0.19153415974622215,3.2120411072307813,0.2645421578818437,0.6648276438171548,0.11492989775062465,4.64749064677886,0.2011041187305226,0.6636126378769265,0.05757176814379587,13.271628146576306,0.13349304614566201,0.4609368470228961,0.03350789939495514
rat,6,73,1923,False,1.903404639862705,0.36801683569607996,0.7075103786636948,0.20606447271063658,1.4868812162414167,0.5579373601013035,0.7394182345668954,0.30208504095670136,1.739494220766709,1.989387766970582,0.35928543960455867,0.7078534715831022,0.20607394776139548,3.0485046670345772,0.23171456364184928,0.6862054374503859,0.1184064315036367,3.9159408583859046,0.19129491331933227,0.6802749789049651,0.049663620053948844,11.021628567665411,0.11070704250374214,0.6204787151265583,0.026862523551819843
rat,7,73,1923,False,2.043444963730475,0.3581153530756578,0.7030940430688507,0.19489092588909723,1.7758683419361296,0.48344716984227976,0.7237954429366552,0.2890887257513531,1.8848572515467015,2.0286100786175094,0.3426164771243817,0.7033271383063864,0.19678659151569589,3.094174528991506,0.247120310631322,0.6846264364225151,0.10336813856471702,4.498288231599638,0.2060356747769498,0.6613463373449417,0.0545691586189315,14.299513711654592,0.09963927091849617,0.46462474722039915,0.031166354545424022
rat,8,73,1923,False,1.750058337627569,0.34258553382579526,0.7164724652820379,0.19166082529495876,1.459573667108836,0.4702623069766497,0.7353877972414494,0.26754643721346094,1.5844140048510313,1.7578590451292675,0.3290852375269675,0.7169415036061245,0.19274482386453215,3.206222902789706,0.22803876176366303,0.7011124887038558,0.1256016426099923,3.2351782106254565,0.2003374172837592,0.6942867317784915,0.05988387980581641,9.468268348428401,0.09602177317723198,0.6334368765177928,0.025424182159542483
rat,9,73,1923,False,2.7829135731957595,0.3849941215822949,0.6416692771233536,0.21010110223355286,2.492865859098132,0.5301649007023754,0.6637341911206166,0.2927090406529463,2.5847431587217646,2.82293112614534,0.3765520469418912,0.6421418578902142,0.20716903702481085,3.6560233846879844,0.24598191412163353,0.6300597049892533,0.11611119341099674,4.7343614096832045,0.1699798400010823,0.6126378609798375,0.04597446444291039,10.636261644119145,0.10477985480408221,0.530518999771432,0.025465058563453373
macaque_w,0,29,590,False,4.692693135888989,0.3252020763349658,0.7185810683849447,0.14107838195735511,1.832444382995528,0.35824795594021636,0.7266719017565227,0.2713039416688741,1.9894749169908406,3.80515569183392,0.27676855243119464,0.7180344552878921,0.1575348302496507,7.881342207163611,0.18289854609264525,0.698782921501374,0.05380033199119607,13.4145611998882,0.14655707451907593,0.4974844467105336,0.04389745134088273,13.641708327668058,0.14875888743484975,0.44719729625838145,0.03444765814544071
macaque_w,1,29,590,False,4.618048189980903,0.29394740366605354,0.6793013101104479,0.10081468719423764,2.0430185457663197,0.3435279028446167,0.694520454567013,0.2002524462481215,2.161922893586823,3.881279316237045,0.24975934193029461,0.6782778692180714,0.11034620634801748,7.8116377251509315,0.15764387026460291,0.6398078270447747,0.042631083535044134,13.691980956326505,0.11710467197234561,0.4377876247478139,0.03966896327317803,14.344229077642149,0.10703254229819174,0.40928640859265114,0.02892251608332369
